Store Num,Store Name,Address,City,State,Zip Code,Phone Number,Email Address,Store Hours,Services,Air Pickup Times,Ground Pickup Times,Fax Number,Latitude,Longitude,Details Link,Geo Accuracy,County,Country,Country Code
"1517","North Of I-675 In The Home Depot Shopping Center","5818 Wilmington Pike","Centerville","OH","45459","(937) 435-8900","store1517@theupsstore.com","Monday - Friday: 8:30 am - 7:30 pm Saturday: 10:00 am - 4:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 7:00 pm Saturday 2:00 pm","Monday - Friday 5:45 pm","(937) 435-1159","39.6580621","-84.1087807","https://centerville-oh-1517.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Greene County","United States","US"
"3422","In Washington Square At Far Hills Ave And Whipp Road","6077 Far Hills Ave","Centerville","OH","45459","(937) 439-5010","store3422@theupsstore.com","Monday - Friday: 9:00 am - 7:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:30 pm Saturday 1:30 pm","Monday - Friday 6:00 pm","(937) 439-1701","39.6564016","-84.1573198","https://centerville-oh-3422.theupsstorelocal.com/","STREET_ADDRESS: RANGE_INTERPOLATED","Montgomery County","United States","US"
"2864","At 4Th & Vine, Just South Of Fountain Square.","407 Vine St","Cincinnati","OH","45202","(513) 929-0090","store2864@theupsstore.com","Monday - Friday: 8:30 am - 6:30 pm Saturday: 11:00 am - 4:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:00 pm Saturday 3:00 pm","Monday - Friday 6:00 pm","(513) 929-0093","39.1001938","-84.5128953","https://cincinnati-oh-2864.theupsstorelocal.com/","PREMISE: ROOFTOP","Hamilton County","United States","US"
"2363","Rookwood Pavilion Next To Joseph-Beth","2692 Madison Rd Ste N1","Cincinnati","OH","45208","(513) 531-0100","store2363@theupsstore.com","Monday - Friday: 8:00 am - 7:00 pm Saturday: 9:00 am - 6:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 7:00 pm Saturday 4:00 pm","Monday - Friday 5:30 pm","(513) 458-3600","39.1469791","-84.4456544","https://cincinnati-oh-2363.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Hamilton County","United States","US"
"4052","Located At Childs Ave, Between Chipotle And Jimmy Johns","6457 Glenway Ave","Cincinnati","OH","45211","(513) 598-1888","store4052@theupsstore.com","Monday - Friday: 9:00 am - 7:30 pm Saturday: 10:00 am - 4:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 7:00 pm Saturday 3:00 pm","Monday - Friday 5:30 pm","(513) 598-6800","39.1515801","-84.6283497","https://cincinnati-oh-4052.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Hamilton County","United States","US"
"1696","1.5 Blocks South Of Kenwood Mall Next To Bw3's And Mccallister's","7672 Montgomery Rd","Cincinnati","OH","45236","(513) 793-4933","store1696@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 8:00 pm Saturday 1:00 pm","Monday - Friday 5:00 pm","(513) 793-6567","39.1957917","-84.3869945","https://cincinnati-oh-1696.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Hamilton County","United States","US"
"356","Kroger Shopping Center","9891 Montgomery Rd","Cincinnati","OH","45242","(513) 791-1180","store0356@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 7:00 pm Saturday 3:00 pm","Monday - Friday 5:00 pm","(513) 791-0185","39.2370254","-84.3512224","https://cincinnati-oh-0356.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Hamilton County","United States","US"
"3336","Across From Tri-County Mall In The Tri-County Town Center","11711 Princeton Pike Ste 341","Cincinnati","OH","45246","(513) 671-5333","store3336@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 10:00 am - 4:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 7:00 pm Saturday 4:00 pm","Monday - Friday 6:00 pm","(513) 672-2080","39.2900054","-84.4693041","https://cincinnati-oh-3336.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Hamilton County","United States","US"
"852","Krogers Shopping Center Across From Northgate Mall","9674 Colerain Ave","Cincinnati","OH","45251","(513) 825-0400","store0852@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 7:30 pm Saturday 3:00 pm","Monday - Friday 6:00 pm","(513) 825-3696","39.247427","-84.5939464","https://cincinnati-oh-0852.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Hamilton County","United States","US"
"847","Between Nagel & 8 Mile Rd In Same Center As Sherwin-Williams","8190-A Beechmont Ave","Cincinnati","OH","45255","(513) 474-6405","store0847@theupsstore.com","Monday - Friday: 9:00 am - 7:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 7:00 pm Saturday 3:00 pm","Monday - Friday 5:00 pm","(513) 474-6418","39.073128","-84.3282784","https://cincinnati-oh-0847.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Hamilton County","United States","US"
"2697","Next To Huntington Bank Off Of Mayfield","11459 Mayfield Rd","Cleveland","OH","44106","(216) 421-7200","store2697@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 10:00 am - 4:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:30 pm Saturday 3:00 pm","Monday - Friday 6:30 pm","(216) 421-7026","41.508622","-81.6032411","https://cleveland-oh-2697.theupsstorelocal.com/","STREET_ADDRESS: RANGE_INTERPOLATED","Cuyahoga County","United States","US"
"2173","1 Block West Of James Rd, Corner Of Main & Eastmoor Ave","3000 E Main St Ste B","Columbus","OH","43209","(614) 230-0207","store2173@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:15 pm Saturday 2:00 pm","Monday - Friday 6:15 pm","(614) 237-0074","39.9570082","-82.918349","https://columbus-oh-2173.theupsstorelocal.com/","SUBPREMISE: ROOFTOP","Franklin County","United States","US"
"1511","","1391 W 5Th Ave","Columbus","OH","43212","(614) 481-7877","store1511@theupsstore.com","Monday - Thursday: 8:30 am - 7:00 pm Friday: 8:30 am - 6:30 pm Saturday: 9:00 am - 4:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:30 pm Saturday 1:00 pm","Monday - Friday 5:30 pm","(614) 481-8038","39.9885431","-83.0435812","https://columbus-oh-1511.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Franklin County","United States","US"
"5010","In The Burlington Coat Factory & Value City Shopping Center","6031 East Main St","Columbus","OH","43213","(614) 755-9701","store5010@theupsstore.com","Monday - Friday: 9:00 am - 7:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 7:00 pm Saturday 3:00 pm","Monday - Friday 6:00 pm","(614) 755-9703","39.9531695","-82.8365486","https://columbus-oh-5010.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Franklin County","United States","US"
"2649","2 Miles East Of I-270 Near Rosehill","6956 E Broad St","Columbus","OH","43213","(614) 866-7990","store2649@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 7:00 pm Saturday 3:00 pm","Monday - Friday 6:30 pm","(614) 866-9849","39.984158","-82.8172186","https://columbus-oh-2649.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Franklin County","United States","US"
"5745","In Graceland Shopping Center Across From The Target Store","118 Graceland Blvd","Columbus","OH","43214","(614) 431-0600","store5745@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 10:00 am - 4:00 pm Sunday: Closed","Flyers, Brochures, Letterhead, Calendars, Online Printing, Mobile Printing","Monday - Friday 6:30 pm Saturday 1:00 pm","Monday - Friday 6:30 pm","(614) 431-0602","40.066399","-83.0224605","https://columbus-oh-5745.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Franklin County","United States","US"
"3435","Olentangy Plaza - Corner Of Olentangy River & Bethel Roads","829 Bethel Rd","Columbus","OH","43214","(614) 457-7225","store3435@theupsstore.com","Monday - Thursday: 8:30 am - 7:00 pm Friday: 8:30 am - 6:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:30 pm Saturday 1:30 pm","Monday - Friday 6:30 pm","(614) 457-7229","40.0605455","-83.0418263","https://columbus-oh-3435.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Franklin County","United States","US"
"5914","Corner Of Poplar And High. Parking At Meters In Front Of Store.","605 N High St","Columbus","OH","43215","(614) 458-1126","store5914@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:30 pm Saturday 12:00 pm","Monday - Friday 6:30 pm","(614) 458-1128","39.9747644","-83.003422","https://columbus-oh-5914.theupsstorelocal.com/","PREMISE: ROOFTOP","Franklin County","United States","US"
"6575","Closed Memorial Day. No Notary Services Until June 5Th","2868 Stelzer Road","Columbus","OH","43219","(614) 418-9040","store6575@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:30 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:30 pm Saturday 2:00 pm","Monday - Friday 6:30 pm","(614) 418-9225","40.0315944","-82.9080859","https://columbus-oh-6575.theupsstorelocal.com/","PREMISE: ROOFTOP","Franklin County","United States","US"
"2306","Beechcroft Centre Next To The Newsstand","1933 E Dublin Granville Rd","Columbus","OH","43229","(614) 841-1661","store2306@theupsstore.com","Monday - Friday: 9:00 am - 7:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 7:00 pm Saturday 1:00 pm","Monday - Friday 6:30 pm","(614) 841-1664","40.0862587","-82.966379","https://columbus-oh-2306.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Franklin County","United States","US"
"3728","In Front Of Target And Lowe's","1491 Polaris Pkwy","Columbus","OH","43240","(614) 436-8051","store3728@theupsstore.com","Monday - Thursday: 8:30 am - 7:00 pm Friday: 8:30 am - 6:30 pm Saturday: 9:00 am - 4:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:30 pm Saturday 2:00 pm","Monday - Friday 6:30 pm","(614) 436-8052","40.1401135","-82.9790525","https://columbus-oh-3728.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Delaware County","United States","US"
"3233","Buehlers Fresh Foods","830 S 2Nd St","Coshocton","OH","43812","(740) 622-8606","store3233@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 8:00 am - 1:30 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 5:00 pm Saturday 1:00 pm","Monday - Friday 5:00 pm","(740) 622-8780","40.2607807","-81.8670152","https://coshocton-oh-3233.theupsstorelocal.com/","PREMISE: ROOFTOP","Coshocton County","United States","US"
"5231","Just South Of Grahm Rd In Front Of Marc's","2926 State Rd","Cuyahoga Falls","OH","44223","(330) 929-5910","store5231@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 12:30 pm","Monday - Friday 6:00 pm","(330) 929-5919","41.1512123","-81.5091829","https://cuyahogafalls-oh-5231.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Summit County","United States","US"
"2578","1.5 Miles East Of Dayton Mall On St Rt 725, Just East Of Paragon Rd","707 Miamisburg-Centerville Rd","Dayton","OH","45459","(937) 291-0505","store2578@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:30 pm Saturday 2:30 pm","Monday - Friday 6:00 pm","(937) 291-0304","39.6281633","-84.1789176","https://dayton-oh-2578.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Montgomery County","United States","US"
"4862","On South Sandusky Behind Wendy's (Old Kroger Shopping Center)","175 S Sandusky St","Delaware","OH","43015","(740) 363-7653","store4862@theupsstore.com","Monday - Thursday: 8:30 am - 7:00 pm Friday: 8:30 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 12:00 pm","Monday - Friday 6:00 pm","(740) 369-0849","40.2928086","-83.0671207","https://delaware-oh-4862.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Delaware County","United States","US"
"661","One Mile North Of I-270 (Towards Powell) Opposite Kroger Mrkt","7652 Sawmill Rd","Dublin","OH","43016","(614) 766-1161","store0661@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 10:00 am - 4:00 pm Sunday: 12:00 pm - 3:00 pm","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:15 pm Saturday 1:30 pm","Monday - Friday 5:30 pm","(614) 766-2788","40.122035","-83.0884508","https://dublin-oh-0661.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Franklin County","United States","US"
"2514","Near 161 And Sawmill Rd","2783 Martin Rd","Dublin","OH","43017","(614) 799-8595","store2514@theupsstore.com","Monday - Thursday: 8:30 am - 7:00 pm Friday: 8:30 am - 6:00 pm Saturday: 4:30 am - 3:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:30 pm Saturday 1:30 pm","Monday - Friday 6:30 pm","(614) 799-8597","40.0937503","-83.0905718","https://dublin-oh-2514.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Franklin County","United States","US"
"2892","Giant Eagle Shopping Center At 161 And Avery Muirfield Rd","6724 Perimeter Loop Rd","Dublin","OH","43017","(614) 791-0289","store2892@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 8:30 am - 3:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:30 pm Saturday 1:00 pm","Monday - Friday 6:30 pm","(614) 791-1508","40.1034183","-83.1562347","https://dublin-oh-2892.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Franklin County","United States","US"
"5355","1/4 Mile N Of Interstate 70 On Rte 48 (S Main St)","893 S Main St","Englewood","OH","45322","(937) 832-1800","store5355@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 8:30 am - 4:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:30 pm Saturday 2:00 pm","Monday - Friday 6:30 pm","(937) 832-2271","39.8635688","-84.2874997","https://englewood-oh-5355.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Montgomery County","United States","US"
"3844","We Are Across The Street From Kroger","1166 E Dayton-Yellow Springs Rd","Fairborn","OH","45324","(937) 754-9999","store3844@theupsstore.com","Monday - Friday: 9:00 am - 7:00 pm Saturday: 9:00 am - 5:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:30 pm Saturday 3:00 pm","Monday - Friday 6:30 pm","(937) 754-9170","39.7877189","-83.9710289","https://fairborn-oh-3844.theupsstorelocal.com/","STREET_ADDRESS: RANGE_INTERPOLATED","Greene County","United States","US"
"4318","Village Green Shopping Center Next To Kroger","675N Deis Dr","Fairfield","OH","45014","(513) 939-2269","store4318@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 3:00 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 7:30 pm Saturday 3:00 pm","Monday - Friday 6:00 pm","(513) 939-3269","39.3364135","-84.5642001","https://fairfield-oh-4318.theupsstorelocal.com/","PREMISE: ROOFTOP","Butler County","United States","US"
"5508","Fairview Shopping Center","21887 Lorain Rd","Fairview Park","OH","44126","(440) 333-4877","store5508@theupsstore.com","Monday - Friday: 8:30 am - 7:00 pm Saturday: 9:00 am - 2:30 pm Sunday: Closed","Online Printing, Mobile Printing, Full Service Digital Printing, Binding, Laminating, Stapling","Monday - Friday 6:30 pm Saturday 12:30 pm","Monday - Friday 5:30 pm","(440) 333-4878","41.4418258","-81.8625267","https://fairviewpark-oh-5508.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Cuyahoga County","United States","US"
"3859","Across From Wal-Mart In Shell East Side Party Mart","2447 Tiffin Avenue","Findlay","OH","45840","(419) 429-6245","store3859@theupsstore.com","Monday - Friday: 8:00 am - 6:30 pm Saturday: 9:00 am - 4:00 pm Sunday: Closed","Flyers, Brochures, Presentations and Manuals, Newsletters, Business Cards, Letterhead","Monday - Friday 6:00 pm Saturday 2:00 pm","Monday - Friday 6:00 pm","(419) 429-1581","41.0548726","-83.595114","https://findlay-oh-3859.theupsstorelocal.com/","STREET_ADDRESS: ROOFTOP","Hancock County","United States","US"
